area_code,area,com_code,item,subcom_code,subitem,source_code,source,unit,cf,cf_type,description,literature
166,Panama,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
167,Czechia,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
168,Papua New Guinea,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
169,Paraguay,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
170,Peru,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
171,Philippines,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
173,Poland,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
174,Portugal,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
175,Guinea-Bissau,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
176,Timor-Leste,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
178,Eritrea,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
179,Qatar,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
181,Zimbabwe,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
182,Reunion,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
183,Romania,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
184,Rwanda,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
185,Russian Federation,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,4.3,cf_use,"","FAO, ITTO and United Nations (2020)"
186,Serbia and Montenegro,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
189,Saint Lucia,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
190,Saint Pierre and Miquelon,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
191,Saint Vincent and the Grenadines,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
193,Sao Tome and Principe,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
194,Saudi Arabia,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
195,Senegal,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
196,Seychelles,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
197,Sierra Leone,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
198,Slovenia,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
199,Slovakia,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
200,Singapore,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
201,Somalia,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
202,South Africa,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
203,Spain,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
207,Suriname,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
208,Tajikistan,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
209,Eswatini,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
210,Sweden,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
211,Switzerland,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
212,Syrian Arab Republic,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
213,Turkmenistan,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
214,"China, Taiwan Province of",c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
215,United Republic of Tanzania,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
216,Thailand,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
217,Togo,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
219,Tonga,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
220,Trinidad and Tobago,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
221,Oman,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
222,Tunisia,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
223,Turkey,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
224,Turks and Caicos Islands,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
225,United Arab Emirates,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
226,Uganda,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
229,United Kingdom,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
230,Ukraine,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
231,United States of America,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
233,Burkina Faso,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
234,Uruguay,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
235,Uzbekistan,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
236,Venezuela (Bolivarian Republic of),c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
237,Viet Nam,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
238,Ethiopia,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
239,British Virgin Islands,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
244,Samoa,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
249,Yemen,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
250,Democratic Republic of the Congo,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
251,Zambia,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
255,Belgium,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
256,Luxembourg,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
270,Mayotte,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
272,Serbia,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
273,Montenegro,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
276,Sudan,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
277,South Sudan,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
5,American Samoa,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
8,Antigua and Barbuda,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
17,Bermuda,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
24,British Indian Ocean Territory,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
36,Cayman Islands,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
43,Cocos (Keeling) Islands,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
71,French Southern and Antarctic Territories,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
85,Greenland,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
86,Grenada,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
88,Guam,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
94,Holy See,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
127,Marshall Islands,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
142,Montserrat,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
148,Nauru,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
163,Northern Mariana Islands,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
164,Pacific Islands Trust Territory,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
172,Pitcairn Islands,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
180,Palau,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
187,"Saint Helena, Ascension and Tristan da Cunha",c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
188,Saint Kitts and Nevis,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
192,San Marino,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
205,Western Sahara,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
218,Tokelau,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
227,Tuvalu,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
228,USSR,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
242,Wake Island,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
243,Wallis and Futuna Islands,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
248,Yugoslav SFR,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
258,Anguilla,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
279,Curaçao,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
281,Saint-Martin (French Part),c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
299,Palestine,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
252,Unspecified Area,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
254,Others (adjustment),c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
999,RoW,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
,ASI,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,3.38,cf_use,"","FAO, ITTO and United Nations (2020)"
,EUR,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,3.78,cf_use,"","FAO, ITTO and United Nations (2020)"
,AFR,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
,LAM,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
,OCE,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
,NAM,c14,Paper and paperboard,c14_3b,"Other paper and paperboard, packaging materials",,,m3sw/tonne,,cf_use,"",
1,Armenia,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
2,Afghanistan,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
3,Albania,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
4,Algeria,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
6,Andorra,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
7,Angola,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
9,Argentina,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
10,Australia,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
11,Austria,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
12,Bahamas,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
13,Bahrain,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
14,Barbados,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
15,Belgium-Luxembourg,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
16,Bangladesh,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
18,Bhutan,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
19,Bolivia (Plurinational State of),c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
20,Botswana,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
21,Brazil,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
22,Aruba,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
23,Belize,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
25,Solomon Islands,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
26,Brunei Darussalam,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
27,Bulgaria,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
28,Myanmar,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
29,Burundi,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
32,Cameroon,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
33,Canada,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
35,Cabo Verde,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
37,Central African Republic,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
38,Sri Lanka,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
39,Chad,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
40,Chile,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
41,"China, mainland",c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,3.5,cf_use,"","FAO, ITTO and United Nations (2020)"
42,Christmas Island,c14,Paper and paperboard,c14_3c,"Other paper and paperboard, case materials",,,m3sw/tonne,,cf_use,"",
