code;name;proc_code;process;com_code;item_name;conversion_factor
52;Azerbaijan;p07;Plywood production;c17;Wood chips and particles;
53;Benin;p07;Plywood production;c17;Wood chips and particles;
54;Denmark;p07;Plywood production;c17;Wood chips and particles;
55;Dominica;p07;Plywood production;c17;Wood chips and particles;
56;Dominican Republic;p07;Plywood production;c17;Wood chips and particles;
57;Belarus;p07;Plywood production;c17;Wood chips and particles;
58;Ecuador;p07;Plywood production;c17;Wood chips and particles;
59;Egypt;p07;Plywood production;c17;Wood chips and particles;
60;El Salvador;p07;Plywood production;c17;Wood chips and particles;
61;Equatorial Guinea;p07;Plywood production;c17;Wood chips and particles;
63;Estonia;p07;Plywood production;c17;Wood chips and particles;
64;Faroe Islands;p07;Plywood production;c17;Wood chips and particles;
65;Falkland Islands (Malvinas);p07;Plywood production;c17;Wood chips and particles;
66;Fiji;p07;Plywood production;c17;Wood chips and particles;
67;Finland;p07;Plywood production;c17;Wood chips and particles;48,5
68;France;p07;Plywood production;c17;Wood chips and particles;
69;French Guyana;p07;Plywood production;c17;Wood chips and particles;
70;French Polynesia;p07;Plywood production;c17;Wood chips and particles;
72;Djibouti;p07;Plywood production;c17;Wood chips and particles;
73;Georgia;p07;Plywood production;c17;Wood chips and particles;
74;Gabon;p07;Plywood production;c17;Wood chips and particles;
75;Gambia;p07;Plywood production;c17;Wood chips and particles;
79;Germany;p07;Plywood production;c17;Wood chips and particles;
80;Bosnia and Herzegovina;p07;Plywood production;c17;Wood chips and particles;
81;Ghana;p07;Plywood production;c17;Wood chips and particles;
82;Gibraltar;p07;Plywood production;c17;Wood chips and particles;
83;Kiribati;p07;Plywood production;c17;Wood chips and particles;
84;Greece;p07;Plywood production;c17;Wood chips and particles;
87;Guadeloupe;p07;Plywood production;c17;Wood chips and particles;
89;Guatemala;p07;Plywood production;c17;Wood chips and particles;
90;Guinea;p07;Plywood production;c17;Wood chips and particles;
91;Guyana;p07;Plywood production;c17;Wood chips and particles;
93;Haiti;p07;Plywood production;c17;Wood chips and particles;
95;Honduras;p07;Plywood production;c17;Wood chips and particles;
96;China, Hong Kong SAR;p07;Plywood production;c17;Wood chips and particles;
97;Hungary;p07;Plywood production;c17;Wood chips and particles;
98;Croatia;p07;Plywood production;c17;Wood chips and particles;
99;Iceland;p07;Plywood production;c17;Wood chips and particles;
100;India;p07;Plywood production;c17;Wood chips and particles;
101;Indonesia;p07;Plywood production;c17;Wood chips and particles;
102;Iran (Islamic Republic of);p07;Plywood production;c17;Wood chips and particles;
103;Iraq;p07;Plywood production;c17;Wood chips and particles;
104;Ireland;p07;Plywood production;c17;Wood chips and particles;
105;Israel;p07;Plywood production;c17;Wood chips and particles;
106;Italy;p07;Plywood production;c17;Wood chips and particles;
107;Cote d'Ivoire;p07;Plywood production;c17;Wood chips and particles;
108;Kazakhstan;p07;Plywood production;c17;Wood chips and particles;
109;Jamaica;p07;Plywood production;c17;Wood chips and particles;
110;Japan;p07;Plywood production;c17;Wood chips and particles;
112;Jordan;p07;Plywood production;c17;Wood chips and particles;
113;Kyrgyzstan;p07;Plywood production;c17;Wood chips and particles;
114;Kenya;p07;Plywood production;c17;Wood chips and particles;
115;Cambodia;p07;Plywood production;c17;Wood chips and particles;
116;Democratic People's Republic of Korea;p07;Plywood production;c17;Wood chips and particles;
117;Republic of Korea;p07;Plywood production;c17;Wood chips and particles;
118;Kuwait;p07;Plywood production;c17;Wood chips and particles;
119;Latvia;p07;Plywood production;c17;Wood chips and particles;
120;Lao People's Democratic Republic;p07;Plywood production;c17;Wood chips and particles;
121;Lebanon;p07;Plywood production;c17;Wood chips and particles;
122;Lesotho;p07;Plywood production;c17;Wood chips and particles;
123;Liberia;p07;Plywood production;c17;Wood chips and particles;
124;Libya;p07;Plywood production;c17;Wood chips and particles;
125;Liechtenstein;p07;Plywood production;c17;Wood chips and particles;
126;Lithuania;p07;Plywood production;c17;Wood chips and particles;45
128;China, Macao SAR;p07;Plywood production;c17;Wood chips and particles;
129;Madagascar;p07;Plywood production;c17;Wood chips and particles;
130;Malawi;p07;Plywood production;c17;Wood chips and particles;
131;Malaysia;p07;Plywood production;c17;Wood chips and particles;38
132;Maldives;p07;Plywood production;c17;Wood chips and particles;
133;Mali;p07;Plywood production;c17;Wood chips and particles;
134;Malta;p07;Plywood production;c17;Wood chips and particles;
135;Martinique;p07;Plywood production;c17;Wood chips and particles;
136;Mauritania;p07;Plywood production;c17;Wood chips and particles;
137;Mauritius;p07;Plywood production;c17;Wood chips and particles;
138;Mexico;p07;Plywood production;c17;Wood chips and particles;38
141;Mongolia;p07;Plywood production;c17;Wood chips and particles;
143;Morocco;p07;Plywood production;c17;Wood chips and particles;
144;Mozambique;p07;Plywood production;c17;Wood chips and particles;
145;Micronesia (Federated States of);p07;Plywood production;c17;Wood chips and particles;
146;Republic of Moldova;p07;Plywood production;c17;Wood chips and particles;
147;Namibia;p07;Plywood production;c17;Wood chips and particles;
149;Nepal;p07;Plywood production;c17;Wood chips and particles;
150;Netherlands;p07;Plywood production;c17;Wood chips and particles;45
151;Netherlands Antilles;p07;Plywood production;c17;Wood chips and particles;
153;New Caledonia;p07;Plywood production;c17;Wood chips and particles;
154;North Macedonia;p07;Plywood production;c17;Wood chips and particles;
155;Vanuatu;p07;Plywood production;c17;Wood chips and particles;
156;New Zealand;p07;Plywood production;c17;Wood chips and particles;
157;Nicaragua;p07;Plywood production;c17;Wood chips and particles;
158;Niger;p07;Plywood production;c17;Wood chips and particles;
159;Nigeria;p07;Plywood production;c17;Wood chips and particles;
160;Niue;p07;Plywood production;c17;Wood chips and particles;
161;Norfolk Island;p07;Plywood production;c17;Wood chips and particles;
162;Norway;p07;Plywood production;c17;Wood chips and particles;
165;Pakistan;p07;Plywood production;c17;Wood chips and particles;
166;Panama;p07;Plywood production;c17;Wood chips and particles;
167;Czechia;p07;Plywood production;c17;Wood chips and particles;
168;Papua New Guinea;p07;Plywood production;c17;Wood chips and particles;
169;Paraguay;p07;Plywood production;c17;Wood chips and particles;
170;Peru;p07;Plywood production;c17;Wood chips and particles;
171;Philippines;p07;Plywood production;c17;Wood chips and particles;
173;Poland;p07;Plywood production;c17;Wood chips and particles;41
174;Portugal;p07;Plywood production;c17;Wood chips and particles;
175;Guinea-Bissau;p07;Plywood production;c17;Wood chips and particles;
176;Timor-Leste;p07;Plywood production;c17;Wood chips and particles;
178;Eritrea;p07;Plywood production;c17;Wood chips and particles;
179;Qatar;p07;Plywood production;c17;Wood chips and particles;
181;Zimbabwe;p07;Plywood production;c17;Wood chips and particles;
182;Reunion;p07;Plywood production;c17;Wood chips and particles;
183;Romania;p07;Plywood production;c17;Wood chips and particles;
184;Rwanda;p07;Plywood production;c17;Wood chips and particles;
185;Russian Federation;p07;Plywood production;c17;Wood chips and particles;38
186;Serbia and Montenegro;p07;Plywood production;c17;Wood chips and particles;
189;Saint Lucia;p07;Plywood production;c17;Wood chips and particles;
190;Saint Pierre and Miquelon;p07;Plywood production;c17;Wood chips and particles;
191;Saint Vincent and the Grenadines;p07;Plywood production;c17;Wood chips and particles;
193;Sao Tome and Principe;p07;Plywood production;c17;Wood chips and particles;
194;Saudi Arabia;p07;Plywood production;c17;Wood chips and particles;
195;Senegal;p07;Plywood production;c17;Wood chips and particles;
196;Seychelles;p07;Plywood production;c17;Wood chips and particles;
197;Sierra Leone;p07;Plywood production;c17;Wood chips and particles;
198;Slovenia;p07;Plywood production;c17;Wood chips and particles;50
199;Slovakia;p07;Plywood production;c17;Wood chips and particles;
200;Singapore;p07;Plywood production;c17;Wood chips and particles;
201;Somalia;p07;Plywood production;c17;Wood chips and particles;
202;South Africa;p07;Plywood production;c17;Wood chips and particles;42
203;Spain;p07;Plywood production;c17;Wood chips and particles;
207;Suriname;p07;Plywood production;c17;Wood chips and particles;
208;Tajikistan;p07;Plywood production;c17;Wood chips and particles;
209;Eswatini;p07;Plywood production;c17;Wood chips and particles;
210;Sweden;p07;Plywood production;c17;Wood chips and particles;
211;Switzerland;p07;Plywood production;c17;Wood chips and particles;
212;Syrian Arab Republic;p07;Plywood production;c17;Wood chips and particles;
213;Turkmenistan;p07;Plywood production;c17;Wood chips and particles;
214;China, Taiwan Province of;p07;Plywood production;c17;Wood chips and particles;
215;United Republic of Tanzania;p07;Plywood production;c17;Wood chips and particles;
216;Thailand;p07;Plywood production;c17;Wood chips and particles;
217;Togo;p07;Plywood production;c17;Wood chips and particles;
219;Tonga;p07;Plywood production;c17;Wood chips and particles;
220;Trinidad and Tobago;p07;Plywood production;c17;Wood chips and particles;
221;Oman;p07;Plywood production;c17;Wood chips and particles;
222;Tunisia;p07;Plywood production;c17;Wood chips and particles;
223;Turkey;p07;Plywood production;c17;Wood chips and particles;
224;Turks and Caicos Islands;p07;Plywood production;c17;Wood chips and particles;
225;United Arab Emirates;p07;Plywood production;c17;Wood chips and particles;
226;Uganda;p07;Plywood production;c17;Wood chips and particles;
229;United Kingdom;p07;Plywood production;c17;Wood chips and particles;
230;Ukraine;p07;Plywood production;c17;Wood chips and particles;
231;United States of America;p07;Plywood production;c17;Wood chips and particles;42,65
233;Burkina Faso;p07;Plywood production;c17;Wood chips and particles;
234;Uruguay;p07;Plywood production;c17;Wood chips and particles;
235;Uzbekistan;p07;Plywood production;c17;Wood chips and particles;
236;Venezuela (Bolivarian Republic of);p07;Plywood production;c17;Wood chips and particles;
237;Viet Nam;p07;Plywood production;c17;Wood chips and particles;
238;Ethiopia;p07;Plywood production;c17;Wood chips and particles;
239;British Virgin Islands;p07;Plywood production;c17;Wood chips and particles;
244;Samoa;p07;Plywood production;c17;Wood chips and particles;
249;Yemen;p07;Plywood production;c17;Wood chips and particles;
250;Democratic Republic of the Congo;p07;Plywood production;c17;Wood chips and particles;
251;Zambia;p07;Plywood production;c17;Wood chips and particles;
255;Belgium;p07;Plywood production;c17;Wood chips and particles;
256;Luxembourg;p07;Plywood production;c17;Wood chips and particles;
270;Mayotte;p07;Plywood production;c17;Wood chips and particles;
272;Serbia;p07;Plywood production;c17;Wood chips and particles;
273;Montenegro;p07;Plywood production;c17;Wood chips and particles;
276;Sudan;p07;Plywood production;c17;Wood chips and particles;
277;South Sudan;p07;Plywood production;c17;Wood chips and particles;
5;American Samoa;p07;Plywood production;c17;Wood chips and particles;
8;Antigua and Barbuda;p07;Plywood production;c17;Wood chips and particles;
17;Bermuda;p07;Plywood production;c17;Wood chips and particles;
24;British Indian Ocean Territory;p07;Plywood production;c17;Wood chips and particles;
36;Cayman Islands;p07;Plywood production;c17;Wood chips and particles;
43;Cocos (Keeling) Islands;p07;Plywood production;c17;Wood chips and particles;
71;French Southern and Antarctic Territories;p07;Plywood production;c17;Wood chips and particles;
85;Greenland;p07;Plywood production;c17;Wood chips and particles;
86;Grenada;p07;Plywood production;c17;Wood chips and particles;
88;Guam;p07;Plywood production;c17;Wood chips and particles;
94;Holy See;p07;Plywood production;c17;Wood chips and particles;
127;Marshall Islands;p07;Plywood production;c17;Wood chips and particles;
142;Montserrat;p07;Plywood production;c17;Wood chips and particles;
148;Nauru;p07;Plywood production;c17;Wood chips and particles;
163;Northern Mariana Islands;p07;Plywood production;c17;Wood chips and particles;
164;Pacific Islands Trust Territory;p07;Plywood production;c17;Wood chips and particles;
172;Pitcairn Islands;p07;Plywood production;c17;Wood chips and particles;
180;Palau;p07;Plywood production;c17;Wood chips and particles;
187;Saint Helena, Ascension and Tristan da Cunha;p07;Plywood production;c17;Wood chips and particles;
188;Saint Kitts and Nevis;p07;Plywood production;c17;Wood chips and particles;
192;San Marino;p07;Plywood production;c17;Wood chips and particles;
205;Western Sahara;p07;Plywood production;c17;Wood chips and particles;
218;Tokelau;p07;Plywood production;c17;Wood chips and particles;
227;Tuvalu;p07;Plywood production;c17;Wood chips and particles;
228;USSR;p07;Plywood production;c17;Wood chips and particles;
242;Wake Island;p07;Plywood production;c17;Wood chips and particles;
243;Wallis and Futuna Islands;p07;Plywood production;c17;Wood chips and particles;
248;Yugoslav SFR;p07;Plywood production;c17;Wood chips and particles;
258;Anguilla;p07;Plywood production;c17;Wood chips and particles;
279;Curaçao;p07;Plywood production;c17;Wood chips and particles;
281;Saint-Martin (French Part);p07;Plywood production;c17;Wood chips and particles;
299;Palestine;p07;Plywood production;c17;Wood chips and particles;
252;Unspecified Area;p07;Plywood production;c17;Wood chips and particles;
254;Others (adjustment);p07;Plywood production;c17;Wood chips and particles;
;ASI;p07;Plywood production;c17;Wood chips and particles;34
;EUR;p07;Plywood production;c17;Wood chips and particles;44,58333333
;AFR;p07;Plywood production;c17;Wood chips and particles;42
;LAM;p07;Plywood production;c17;Wood chips and particles;38
;OCE;p07;Plywood production;c17;Wood chips and particles;
