area_code,area,com_code,item,source_code,source,unit,cf,cf_type,description,literature
66,Fiji,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
67,Finland,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
68,France,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
69,French Guyana,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
70,French Polynesia,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
71,French Southern and Antarctic Territories,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
72,Djibouti,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
73,Georgia,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
74,Gabon,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
75,Gambia,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
79,Germany,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
80,Bosnia and Herzegovina,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
81,Ghana,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
82,Gibraltar,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
83,Kiribati,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
84,Greece,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
85,Greenland,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
86,Grenada,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
87,Guadeloupe,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
88,Guam,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
89,Guatemala,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
90,Guinea,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
91,Guyana,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
93,Haiti,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
94,Holy See,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
95,Honduras,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
96,"China, Hong Kong SAR",c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
97,Hungary,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
98,Croatia,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
99,Iceland,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
100,India,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
101,Indonesia,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
102,Iran (Islamic Republic of),c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
103,Iraq,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
104,Ireland,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
105,Israel,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
106,Italy,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
107,Cote d'Ivoire,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
108,Kazakhstan,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
109,Jamaica,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
110,Japan,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
112,Jordan,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
113,Kyrgyzstan,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
114,Kenya,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
115,Cambodia,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
116,Democratic People's Republic of Korea,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
117,Republic of Korea,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
118,Kuwait,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
119,Latvia,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
120,Lao People's Democratic Republic,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
121,Lebanon,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
122,Lesotho,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
123,Liberia,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
124,Libya,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
125,Liechtenstein,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
126,Lithuania,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
127,Marshall Islands,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
128,"China, Macao SAR",c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
129,Madagascar,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
130,Malawi,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
131,Malaysia,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
132,Maldives,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
133,Mali,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
134,Malta,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
135,Martinique,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
136,Mauritania,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
137,Mauritius,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
138,Mexico,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
141,Mongolia,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
142,Montserrat,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
143,Morocco,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
144,Mozambique,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
145,Micronesia (Federated States of),c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
146,Republic of Moldova,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
147,Namibia,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
148,Nauru,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
149,Nepal,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
150,Netherlands,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
151,Netherlands Antilles,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
153,New Caledonia,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
154,North Macedonia,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
155,Vanuatu,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
156,New Zealand,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
157,Nicaragua,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
158,Niger,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
159,Nigeria,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
160,Niue,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
161,Norfolk Island,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
162,Norway,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
163,Northern Mariana Islands,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
164,Pacific Islands Trust Territory,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
165,Pakistan,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
166,Panama,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
167,Czechia,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
168,Papua New Guinea,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
169,Paraguay,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
170,Peru,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
171,Philippines,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
172,Pitcairn Islands,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
173,Poland,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
174,Portugal,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
175,Guinea-Bissau,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
176,Timor-Leste,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
178,Eritrea,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
179,Qatar,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
180,Palau,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
181,Zimbabwe,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
182,Reunion,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
183,Romania,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
184,Rwanda,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
185,Russian Federation,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
186,Serbia and Montenegro,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
187,"Saint Helena, Ascension and Tristan da Cunha",c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
188,Saint Kitts and Nevis,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
189,Saint Lucia,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
190,Saint Pierre and Miquelon,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
191,Saint Vincent and the Grenadines,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
192,San Marino,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
193,Sao Tome and Principe,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
194,Saudi Arabia,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
195,Senegal,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
196,Seychelles,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
197,Sierra Leone,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
198,Slovenia,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
199,Slovakia,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
200,Singapore,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
201,Somalia,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
202,South Africa,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
203,Spain,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
205,Western Sahara,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
207,Suriname,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
208,Tajikistan,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
209,Eswatini,c11c,Pulp from fibres other than wood,,,tC/tonne,0.45,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
